id,failure
26716,0.20342570433480417
26717,0.18109201608362738
26718,0.21562852426111298
26719,0.18846675274919003
26720,0.17153616586210851
26721,0.1336506969181394
26722,0.28655602250596013
26723,0.18956729441322698
26724,0.22521729803652762
26725,0.19902472556977924
26726,0.18832008693426475
26727,0.18600382350739647
26728,0.18647324811862
26729,0.19533141236095852
26730,0.2059259368580216
26731,0.25363558764654354
26732,0.158753751290817
26733,0.21141378186473767
26734,0.20865158435255718
26735,0.2374237280191886
26736,0.1704865517922002
26737,0.16137779723190684
26738,0.20895938528053234
26739,0.30605493231776365
26740,0.17664281527794454
26741,0.3417799792941434
26742,0.3165559819802491
26743,0.24310052007201577
26744,0.21845286146861237
26745,0.25182697922930875
26746,0.10366043013225272
26747,0.23217611535439903
26748,0.1273591078867761
26749,0.23150375670521336
26750,0.16679646232811576
26751,0.2681802297578012
26752,0.2780889847870414
26753,0.1755701524752768
26754,0.22203940868594604
26755,0.11795796827816112
26756,0.14850657500938272
26757,0.24118566053898388
26758,0.27484022759163873
26759,0.22566017610956188
26760,0.24067660500460153
26761,0.14263640429081184
26762,0.13210042821538182
26763,0.16792108175329878
26764,0.15525002465227775
26765,0.17527962915502632
26766,0.150058605964772
26767,0.15780059825303117
26768,0.21515055699935665
26769,0.15547224655122177
26770,0.2721358668615246
26771,0.21445187342743438
26772,0.1387241754229638
26773,0.18985377001485929
26774,0.29823857035642665
26775,0.17386602882344204
26776,0.1194699254313046
26777,0.16968948698094316
26778,0.21507560345749793
26779,0.25459726695251983
26780,0.17379085402026068
26781,0.21413519944184475
26782,0.2487808522864265
26783,0.318532987256207
26784,0.14704506026322914
26785,0.22184245671265101
26786,0.11343004746406878
26787,0.12621027108549693
26788,0.20859005869422514
26789,0.2724890461594672
26790,0.14836906668876765
26791,0.2437669276652441
26792,0.23310734137741868
26793,0.26619539228026134
26794,0.1951118658192908
26795,0.22489811300859008
26796,0.21668879698807508
26797,0.20671712297278813
26798,0.19463169420489523
26799,0.24661346385430707
26800,0.22308913695371627
26801,0.24198301316501025
26802,0.14216766776509093
26803,0.19137231426978485
26804,0.2259450297220991
26805,0.21771357673047645
26806,0.2682786903595724
26807,0.24815966055415098
26808,0.22449126455062351
26809,0.2552234748048382
26810,0.1959349141550743
26811,0.1770566106266528
26812,0.20666488684508855
26813,0.21041777580842694
26814,0.2833371583098919
26815,0.21443271495598698
26816,0.25112895646014943
26817,0.22503523863149355
26818,0.12010154733396076
26819,0.18219620308069845
26820,0.13299778876271542
26821,0.15819645835748394
26822,0.2531277355196682
26823,0.1672469552680847
26824,0.23183680267629925
26825,0.25294898955265
26826,0.1288612991709867
26827,0.1886180985906458
26828,0.2763771159842921
26829,0.14144003073589687
26830,0.2205650001073682
26831,0.13849736809163843
26832,0.21303877916221806
26833,0.2498772027968029
26834,0.3257991548715238
26835,0.18865972685426044
26836,0.22226856814710272
26837,0.23665813044460196
26838,0.13313366138691254
26839,0.20793723437826386
26840,0.1958969263967839
26841,0.17578798347696428
26842,0.278292347359681
26843,0.2608804040016148
26844,0.24316439536255913
26845,0.16848914852000807
26846,0.3419704731456394
26847,0.23140480568516927
26848,0.15182265617331125
26849,0.20649578544798153
26850,0.21698555958154644
26851,0.19801969969971467
26852,0.22490583300049855
26853,0.1610185205438106
26854,0.3522512139819923
26855,0.2123459943425298
26856,0.2979979716943517
26857,0.16661205040049296
26858,0.20098478114655158
26859,0.12514061043474292
26860,0.22125160714920777
26861,0.19103348375760956
26862,0.178597797651219
26863,0.12171759462517809
26864,0.22621492486815806
26865,0.1391265318825955
26866,0.253716576541359
26867,0.17077804322202547
26868,0.22759082184651083
26869,0.3333432666197034
26870,0.15091119018309992
26871,0.24118241644609964
26872,0.21255368822914408
26873,0.19385677368615986
26874,0.16145757097640268
26875,0.1080890183445656
26876,0.1850275141785539
26877,0.23586168208602504
26878,0.29794460571057246
26879,0.16935927603861403
26880,0.19183864202446899
26881,0.2049053853131931
26882,0.17368600132411632
26883,0.1818555984198512
26884,0.23241937684523764
26885,0.23772512048490424
26886,0.19120119441532382
26887,0.19840951391584608
26888,0.13981562068374156
26889,0.1916067894676439
26890,0.19076941693249236
26891,0.08524315585004313
26892,0.1511383229109504
26893,0.19401758639241734
26894,0.2724581908919785
26895,0.3052619497007198
26896,0.2611737781583819
26897,0.16387279002611055
26898,0.15207355971802552
26899,0.19527256152613745
26900,0.11144320432196748
26901,0.2182137283613293
26902,0.17728896831667992
26903,0.1787838307545776
26904,0.17112786760953044
26905,0.2534675584256234
26906,0.2390092708303092
26907,0.18694151638661616
26908,0.22928844900948617
26909,0.2807285493679393
26910,0.23364891093101153
26911,0.1804399317049397
26912,0.12054767125741246
26913,0.24084735554101763
26914,0.12576293855615672
26915,0.20585181006118264
26916,0.13163302334497962
26917,0.2672983393320395
26918,0.21636394221720714
26919,0.23946641492172985
26920,0.24349732059135562
26921,0.14633305538594193
26922,0.23361948534542235
26923,0.2641968242805045
26924,0.14009678919328952
26925,0.09529841902643132
26926,0.25875084664396725
26927,0.3365522331617342
26928,0.19916235218067566
26929,0.23934469281671097
26930,0.22697617282933968
26931,0.2061771715175699
26932,0.1460977796076606
26933,0.16784107100987627
26934,0.1572598149627297
26935,0.11460779786656101
26936,0.18734604301790608
26937,0.15939332592326516
26938,0.18009905124221776
26939,0.2391415574184169
26940,0.1007087729864028
26941,0.1290663991628964
26942,0.22095243469118128
26943,0.17730706656873926
26944,0.15847734632041582
26945,0.3225021614832114
26946,0.29446167355706726
26947,0.18118309471756822
26948,0.1520717746023228
26949,0.21105113895321048
26950,0.16473567077412196
26951,0.18250232783930642
26952,0.23620600879302925
26953,0.23736182424405666
26954,0.24470217827833898
26955,0.14860212429705813
26956,0.18449408314306598
26957,0.2138161960076139
26958,0.14392061637062767
26959,0.23233838722175595
26960,0.18110391083975916
26961,0.2184404501037441
26962,0.19140085604360826
26963,0.2391153804843716
26964,0.13250308114997145
26965,0.17048275399230275
26966,0.2659660255463826
26967,0.2210639891537958
26968,0.16213827263779118
26969,0.3073485789973443
26970,0.2867625487511829
26971,0.26898122197497676
26972,0.2017011160204577
26973,0.17075732327773308
26974,0.23750680632416474
26975,0.18227102408764145
26976,0.16181259536778228
26977,0.23161249699006467
26978,0.2824454168502035
26979,0.11760983156179712
26980,0.2358022906171719
26981,0.12076186208120097
26982,0.2276713504051752
26983,0.25000995097286993
26984,0.17793414031589336
26985,0.20142422771142376
26986,0.28239670007489664
26987,0.24871384700347568
26988,0.1949420359369669
26989,0.16223543647166008
26990,0.25221238081840963
26991,0.2561340062230814
26992,0.192154811334907
26993,0.3293333080807801
26994,0.2491754469610317
26995,0.18869845999603072
26996,0.15949709765241085
26997,0.23256556325945218
26998,0.23077052150581778
26999,0.19009631811692507
27000,0.1990729571346907
27001,0.15019157889004953
27002,0.23513558955573877
27003,0.18845248375054985
27004,0.19587129477885398
27005,0.281770068734106
27006,0.18207196899364364
27007,0.19041338063514196
27008,0.299824202909214
27009,0.24339771351092593
27010,0.16538758269775922
27011,0.1844189280980435
27012,0.3000278470727119
27013,0.2422931296030348
27014,0.21574320116191634
27015,0.13043471868877812
27016,0.11305776330396325
27017,0.24466512751870362
27018,0.23775006096201323
27019,0.20000270618558796
27020,0.17697301165718116
27021,0.20521953673375196
27022,0.15404058872448942
27023,0.27630909153678723
27024,0.15810196571927465
27025,0.3856179701557888
27026,0.17192737559156038
27027,0.18808755225100998
27028,0.17801121927077707
27029,0.24305272062898436
27030,0.35911711699023696
27031,0.1497799995750002
27032,0.17299681650134985
27033,0.18140843849383667
27034,0.12720708601434758
27035,0.27363990302074104
27036,0.18789087324022996
27037,0.1451585504621374
27038,0.2602702553980312
27039,0.1827711193881784
27040,0.15369679092699423
27041,0.25611614156506024
27042,0.23977269060831088
27043,0.12484963758494963
27044,0.24399080968275225
27045,0.17268764359252153
27046,0.06468573171313795
27047,0.2028832288298151
27048,0.2115729413208892
27049,0.16636322052780686
27050,0.23248571128457457
27051,0.23333354937229556
27052,0.24788244267440104
27053,0.1693919068702454
27054,0.1850053295055215
27055,0.1853899187910393
27056,0.1589530458456378
27057,0.22269159560903173
27058,0.22019269974556435
27059,0.1917974062740597
27060,0.19201992561357326
27061,0.20114575620059139
27062,0.22879487171609264
27063,0.14841721766089977
27064,0.15448478940395804
27065,0.1390604411394544
27066,0.1923402123439628
27067,0.2939186611087231
27068,0.2421286383592319
27069,0.09133539772168782
27070,0.2508589605098146
27071,0.1902672531195821
27072,0.3367393198362072
27073,0.34251498849190115
27074,0.3109229584499249
27075,0.1340112093503587
27076,0.23992325781952387
27077,0.1911534846356211
27078,0.15973056388637824
27079,0.12265731789089286
27080,0.15290871999692254
27081,0.17623673938614265
27082,0.15815453048013736
27083,0.13339403607875328
27084,0.29619879016406
27085,0.20857303758756265
27086,0.24202755812888474
27087,0.21306512430323304
27088,0.3282579682672962
27089,0.10343007027062975
27090,0.1765881523138483
27091,0.17607609592882198
27092,0.12971450609664725
27093,0.1989689697586082
27094,0.21266185098459103
27095,0.25152883792669595
27096,0.18934063028496956
27097,0.23533753099880092
27098,0.15260626056699564
27099,0.20551342529917335
27100,0.11908395223571225
27101,0.1702927926261834
27102,0.19420229734898953
27103,0.15322912436356315
27104,0.21419489439464334
27105,0.19321181822899053
27106,0.3558523634731103
27107,0.19974248339220912
27108,0.2543884369214707
27109,0.1354451616263568
27110,0.2322790545011086
27111,0.23599071603688682
27112,0.19219793599264606
27113,0.18947535347836025
27114,0.1907441468994951
27115,0.24366497184871125
27116,0.2535236181375783
27117,0.13148416141773445
27118,0.13564623053761368
27119,0.15624529087201253
27120,0.26569331309673133
27121,0.16032449175484983
27122,0.2621220799789483
27123,0.23513322564495034
27124,0.36967758235358433
27125,0.09745570474893626
27126,0.2138607664967261
27127,0.2832887819198503
27128,0.20510723636359943
27129,0.2158312756069082
27130,0.17418623763241572
27131,0.15001316713364402
27132,0.1590152392352824
27133,0.2114037966843214
27134,0.27189373005848144
27135,0.25375120046112865
27136,0.184553150544313
27137,0.17184096302377158
27138,0.20413308645919603
27139,0.2920754996471551
27140,0.13027596400741692
27141,0.26266849057874914
27142,0.3319752666750661
27143,0.14578587441824312
27144,0.1484295011657796
27145,0.14816519331415723
27146,0.13684889467272604
27147,0.17415122389997975
27148,0.17570468594622687
27149,0.2610107577238808
27150,0.1435790780680125
27151,0.15312707083974395
27152,0.1898077443895117
27153,0.23002549432758995
27154,0.1750962659855012
27155,0.25141344330805454
27156,0.16918067501163372
27157,0.24450857182913355
27158,0.18441876752563197
27159,0.1768381662880367
27160,0.17113826502100027
27161,0.1134164551160321
27162,0.18281813935684857
27163,0.20509854959425042
27164,0.1888442901319918
27165,0.1479458200581016
27166,0.2133018319240646
27167,0.23908397892345465
27168,0.2533554367373862
27169,0.19842234550759374
27170,0.26087571044781405
27171,0.16160935326349338
27172,0.22147082378619926
27173,0.12280671399806047
27174,0.1968225079499532
27175,0.1398175124760715
27176,0.190897529165701
27177,0.2137377139323324
27178,0.19965157713185178
27179,0.2409279828516675
27180,0.1682520842066498
27181,0.20481015057359017
27182,0.12842855096148587
27183,0.2811587380492511
27184,0.3048313283756938
27185,0.29389323921138083
27186,0.15600136958830269
27187,0.29271644193790075
27188,0.26630669706708554
27189,0.19649539075129596
27190,0.2155529608195493
27191,0.19012271079435747
27192,0.2528272517841839
27193,0.14005872820304807
27194,0.25505596609583076
27195,0.2581146686396131
27196,0.25128122763459665
27197,0.2103925733168449
27198,0.19061704330897236
27199,0.22152668573754028
27200,0.19753797224918193
27201,0.21045630506603194
27202,0.24484842968342227
27203,0.22499278135566705
27204,0.22582740441483903
27205,0.2219015374585753
27206,0.15052926924270804
27207,0.22336428562847035
27208,0.2350698119735487
27209,0.20112590312025244
27210,0.22223518323177396
27211,0.26915596423654403
27212,0.16311461093741336
27213,0.17873309433307238
27214,0.2235183365014485
27215,0.1735438466107939
27216,0.2120938972147489
27217,0.18885014264368255
27218,0.18808917090898983
27219,0.1582265881058399
27220,0.14728395390472418
27221,0.21747406603337843
27222,0.16707627939118577
27223,0.23313160824277643
27224,0.25339192654567677
27225,0.23466400755867353
27226,0.17153865250110462
27227,0.2267639666516945
27228,0.20463538254944807
27229,0.22044266594112497
27230,0.18096681833662848
27231,0.2226908449995155
27232,0.23741259256888267
27233,0.17962369945601012
27234,0.17571354408969642
27235,0.20773187052731706
27236,0.27367548582319173
27237,0.19731992719270344
27238,0.19240825196696834
27239,0.19505716723783173
27240,0.21052356272828987
27241,0.23742923495143042
27242,0.1582857451670212
27243,0.15719410232062495
27244,0.22050764971650383
27245,0.18677475533829233
27246,0.21304933767763723
27247,0.1994571250295448
27248,0.23051257715414705
27249,0.14095598467497203
27250,0.22270280243931803
27251,0.22108403049450298
27252,0.12686918395884542
27253,0.22537165970579645
27254,0.1744596823259638
27255,0.21848983297630775
27256,0.2500128763195485
27257,0.2859897487088392
27258,0.2668016329891651
27259,0.1513205547266877
27260,0.19219854345085516
27261,0.20403529560459782
27262,0.2620117400798604
27263,0.16842230365184357
27264,0.20550195799478532
27265,0.1691387339897001
27266,0.20984374216315074
27267,0.29498056988556115
27268,0.13657287944569532
27269,0.21652444069084914
27270,0.13810748991600483
27271,0.19223151243362316
27272,0.1764439461919272
27273,0.19620131830910303
27274,0.21229186810390144
27275,0.26056681984122576
27276,0.1889529702988476
27277,0.2034200180781654
27278,0.18863874001907802
27279,0.1590652106957287
27280,0.19003177451071335
27281,0.32423731888607743
27282,0.17228089140968136
27283,0.12449690517371795
27284,0.26175470799918116
27285,0.3031172676175269
27286,0.2299236326195316
27287,0.20790927298047085
27288,0.30906069016682114
27289,0.21459735535269508
27290,0.3214304750133405
27291,0.27764204276038285
27292,0.19075872660513726
27293,0.18757102127067027
27294,0.2478884003062401
27295,0.17430870332945064
27296,0.20251393918419608
27297,0.2307128396650157
27298,0.19951196553120112
27299,0.18014236106908402
27300,0.22426125584735884
27301,0.1312063425886996
27302,0.23389842372357852
27303,0.16162407397596337
27304,0.2508815568379799
27305,0.20591383635775892
27306,0.2544439803892786
27307,0.21826385369310924
27308,0.22864489185233167
27309,0.2623849848028458
27310,0.13602391068032638
27311,0.2176234990071381
27312,0.1810420910325334
27313,0.15025297608063645
27314,0.19657765075306996
27315,0.230184400267647
27316,0.363677391082136
27317,0.18545032042988688
27318,0.18269811394930302
27319,0.23792225265147696
27320,0.20640561118126555
27321,0.17503801677214897
27322,0.2035321315869892
27323,0.21916943656475574
27324,0.12396276575639333
27325,0.1469138953773414
27326,0.1265284555215152
27327,0.14227848055143047
27328,0.13282738968739682
27329,0.23499278117517172
27330,0.1870301927699232
27331,0.16337568494364335
27332,0.21029801498877862
27333,0.26924987095172065
27334,0.24729855355542096
27335,0.23822369103432767
27336,0.2084418499128147
27337,0.15174507633174525
27338,0.21571670020635583
27339,0.27553388347110075
27340,0.21400226451697277
27341,0.13679907288900023
27342,0.3108251072484433
27343,0.33389309720125604
27344,0.2618230539082961
27345,0.18662813931203356
27346,0.23962765821446314
27347,0.14220265513333155
27348,0.24811791777578135
27349,0.23454672460144133
27350,0.1882178750138673
27351,0.19573136313262204
27352,0.2783058810803649
27353,0.21557989124603036
27354,0.23727395395615267
27355,0.2296051621397053
27356,0.18173711501507198
27357,0.18178715646835228
27358,0.19660074180103665
27359,0.3510583957807026
27360,0.1711709286750789
27361,0.1809277858065915
27362,0.23710452011790328
27363,0.22092850306337716
27364,0.1705218406306469
27365,0.229547043522915
27366,0.18515975572296944
27367,0.19194041616436114
27368,0.306167275916391
27369,0.1808388457181538
27370,0.24936052005119222
27371,0.16005629185154782
27372,0.27806604948524927
27373,0.22170753985071281
27374,0.2561518870744427
27375,0.2509128519805037
27376,0.18578224325829448
27377,0.1402940658994633
27378,0.23976587165723395
27379,0.17737649312021206
27380,0.22690514967087508
27381,0.187029888990566
27382,0.1675288900686603
27383,0.1603542270538312
27384,0.22095521376630067
27385,0.12833749561485888
27386,0.20802271059877533
27387,0.17818533822869131
27388,0.18940452358278756
27389,0.25553744514664145
27390,0.18855037718825707
27391,0.21558088162529315
27392,0.22414417601071654
27393,0.31798681310563237
27394,0.19522623778950776
27395,0.22076212519569907
27396,0.24454452207149854
27397,0.16028798076037307
27398,0.22853026913424743
27399,0.22749322692934126
27400,0.19663944565723923
27401,0.24790841800179617
27402,0.2228224112704577
27403,0.1716325467697668
27404,0.3992856446354481
27405,0.26068388855973124
27406,0.2359912747267073
27407,0.24577757664321392
27408,0.15455892438922883
27409,0.15310917285277675
27410,0.1364724654003363
27411,0.12368665008231838
27412,0.1941042692023256
27413,0.2914108511421525
27414,0.18141148557842188
27415,0.25292901412487045
27416,0.16077600436700906
27417,0.14351634484360354
27418,0.2281264512092806
27419,0.2450686431677389
27420,0.2898377498565208
27421,0.14775759747778616
27422,0.24141820755557508
27423,0.12375982605445932
27424,0.11617481206944005
27425,0.18842039743888137
27426,0.17877532008418856
27427,0.10744638494141295
27428,0.24805650894085907
27429,0.23687945760839668
27430,0.16803924549723548
27431,0.2502053144611595
27432,0.1834677475725585
27433,0.20865309492647285
27434,0.2737523844742185
27435,0.20578342486894452
27436,0.16382411272931072
27437,0.20153578570508654
27438,0.1347299865625761
27439,0.16169164454482823
27440,0.1801326785293387
27441,0.16079466522528046
27442,0.2278166073305578
27443,0.2129890657228818
27444,0.26182343333847574
27445,0.20340133268272267
27446,0.20673877321252956
27447,0.2394893697207132
27448,0.20647785867774798
27449,0.20788007155943689
27450,0.25873548447396916
27451,0.15732813397714435
27452,0.22781766485058966
27453,0.23825714020785094
27454,0.2061258098239984
27455,0.22322578798588094
27456,0.14496847138079494
27457,0.19456293871091737
27458,0.12349404559901492
27459,0.29670172031165604
27460,0.20518261828978268
27461,0.18377685818735462
27462,0.18897609419830894
27463,0.15895854543903115
27464,0.2052570088005275
27465,0.14744037016574554
27466,0.2602499894027708
27467,0.2011804645623797
27468,0.2305640163213739
27469,0.3314430833887534
27470,0.13836106615165938
27471,0.13379328200381374
27472,0.17699183428397117
27473,0.16048647733786806
27474,0.22955060673664146
27475,0.2448813037062491
27476,0.2081774645798955
27477,0.3118616112978687
27478,0.20115378588607424
27479,0.30691744988303243
27480,0.18012875918170437
27481,0.25719193936705126
27482,0.21157756541565598
27483,0.1696227107992001
27484,0.24860797972007156
27485,0.23426164081990333
27486,0.26974279395097794
27487,0.17455192726497779
27488,0.12784412743261628
27489,0.13443766286047407
27490,0.19205547356858613
27491,0.2531700386840282
27492,0.14968439666438177
27493,0.2125284914036566
27494,0.24884937703096435
27495,0.1849340315379659
27496,0.23255638846051865
27497,0.26626567833304143
27498,0.18860949474217753
27499,0.1451609455999413
27500,0.24537463455785763
27501,0.26249678116362957
27502,0.26823240378488883
27503,0.17941003416451906
27504,0.20097216494763
27505,0.14707855058800473
27506,0.16920577188854072
27507,0.24789070895340407
27508,0.2505255714812318
27509,0.16795849263575643
27510,0.13381827734509993
27511,0.15754828636509835
27512,0.22689316761568365
27513,0.19748785621004955
27514,0.20217611124344398
27515,0.23121964697815325
27516,0.15278615228835743
27517,0.1928618220522737
27518,0.177335623569954
27519,0.2637970997628362
27520,0.16966540931512025
27521,0.17243727680203863
27522,0.1517061074196694
27523,0.20725043760039588
27524,0.2108629074487135
27525,0.24696814943841705
27526,0.21095049047467815
27527,0.34138026825282985
27528,0.24659832918947966
27529,0.20247376424354757
27530,0.11997435124485911
27531,0.24911224843010535
27532,0.19451082625909208
27533,0.23281393191397598
27534,0.17834963433563764
27535,0.22897893172677114
27536,0.20875023717393884
27537,0.19533634235813457
27538,0.14450087109046345
27539,0.26418491679312706
27540,0.18895857484780365
27541,0.1750095018549872
27542,0.14981761798810111
27543,0.272246783354362
27544,0.21715491397695483
27545,0.191461844859532
27546,0.4043805619094448
27547,0.28066055845412197
27548,0.3022242612554693
27549,0.17775432367859006
27550,0.24886143409576517
27551,0.15286548190331894
27552,0.2513295143804816
27553,0.22899939292269209
27554,0.1366513652288406
27555,0.1145544286825369
27556,0.2023540107534766
27557,0.29898551787686567
27558,0.12536455006539093
27559,0.3166263735876922
27560,0.2209028448976864
27561,0.3267355661553097
27562,0.21347411239059697
27563,0.2437541305143465
27564,0.29615647118165683
27565,0.24316891953296502
27566,0.15848158012920516
27567,0.15698264071022977
27568,0.33931733264754815
27569,0.19135552305415632
27570,0.3178125680592554
27571,0.1667158631274456
27572,0.17424886331692127
27573,0.25112889854291104
27574,0.31292981561518535
27575,0.2942542539971881
27576,0.2269631284352668
27577,0.20262703485144237
27578,0.30095851103262045
27579,0.21699204614516526
27580,0.1952848762208792
27581,0.18610719135831183
27582,0.17967529450739303
27583,0.20866483195552782
27584,0.18696721654269655
27585,0.26226098382272073
27586,0.21645052949914495
27587,0.2932507605310361
27588,0.2438120919441606
27589,0.17604639593526966
27590,0.16474811431720776
27591,0.19996364130569602
27592,0.1732951632577833
27593,0.2406689766578773
27594,0.18231108913984295
27595,0.19250676323222418
27596,0.19794178565530168
27597,0.15241910160253372
27598,0.2562614109055102
27599,0.2939011286928311
27600,0.2659297650473164
27601,0.20094442299838688
27602,0.15776440962721455
27603,0.2951161922617548
27604,0.2602568709155833
27605,0.15633082656296424
27606,0.19729637377395415
27607,0.2936255517814982
27608,0.22674287259364265
27609,0.11694611249516298
27610,0.2122838520515304
27611,0.20875262538001746
27612,0.2130314706850363
27613,0.21939241998715334
27614,0.3152042111679466
27615,0.10365018190062514
27616,0.23353889752100496
27617,0.18622394725302713
27618,0.16589042408719445
27619,0.18858577401766904
27620,0.19395969527326037
27621,0.18195249642706146
27622,0.25514489863987455
27623,0.1569569836367941
27624,0.143563811907972
27625,0.24972415898877176
27626,0.1545033206086806
27627,0.22287721863708085
27628,0.24078547768720782
27629,0.23076778822688024
27630,0.2246277517804341
27631,0.12312922944477113
27632,0.23621631444126703
27633,0.181179305605679
27634,0.39391884187869325
27635,0.19739997058215256
27636,0.26998244876330363
27637,0.25231576673321254
27638,0.18172819755170688
27639,0.2054684782718654
27640,0.25246837769135383
27641,0.11489098906456757
27642,0.15453301088340762
27643,0.23516102158760543
27644,0.18278851962416234
27645,0.2029441228666816
27646,0.23320466496856898
27647,0.27347011654010606
27648,0.14571172803871707
27649,0.18223816017914005
27650,0.2054862352083936
27651,0.17028450424431552
27652,0.1847365194740273
27653,0.2241391214358885
27654,0.20226800388429025
27655,0.24819973931846442
27656,0.2444670228288989
27657,0.22893472937367187
27658,0.2540535375437679
27659,0.1650798396806107
27660,0.1708722608068772
27661,0.28254877640221837
27662,0.24356827687746044
27663,0.16749983301321777
27664,0.1674852769557752
27665,0.19793420320677207
27666,0.22039075062998553
27667,0.22846255433596604
27668,0.12598180641085918
27669,0.1283468641713446
27670,0.16367811683360844
27671,0.24844601574556568
27672,0.24120562583713753
27673,0.15024587275193355
27674,0.23076792775727037
27675,0.19297142142389387
27676,0.22822321305660825
27677,0.20704290883075918
27678,0.16394605868052453
27679,0.10084109250405913
27680,0.2911518592098863
27681,0.17605618561594483
27682,0.23859057277108955
27683,0.12855544174615896
27684,0.18455688916578605
27685,0.18796033434627674
27686,0.1542897009111951
27687,0.1636483913980511
27688,0.17601360527231164
27689,0.1319538615154934
27690,0.12487520378500175
27691,0.34231126499214043
27692,0.2080778368746864
27693,0.26528823454322326
27694,0.21439017518085304
27695,0.18309282574505636
27696,0.3056931936034242
27697,0.2994807724081758
27698,0.12410862321260314
27699,0.20761764905963956
27700,0.2292207941000811
27701,0.1388277195124073
27702,0.18145542991698257
27703,0.17552652053399298
27704,0.2539608359103062
27705,0.21700025715398824
27706,0.13505278694336956
27707,0.20758465235669743
27708,0.17465403738254842
27709,0.18696445853756596
27710,0.14691296104370175
27711,0.3231567613171503
27712,0.1715927602273635
27713,0.22223022346243876
27714,0.22659797034206064
27715,0.1797470988082832
27716,0.3051844889848293
27717,0.16240363983576506
27718,0.16984139596828696
27719,0.17628900935524663
27720,0.14291319491460125
27721,0.15001916043198493
27722,0.19448379126561083
27723,0.19149601809997543
27724,0.34893045555311086
27725,0.15806601905852816
27726,0.21560467242989448
27727,0.1505854843711194
27728,0.1065805333793159
27729,0.13048304952389306
27730,0.22818081598207796
27731,0.12473718356017627
27732,0.17687734568972324
27733,0.23449998811623876
27734,0.201756561433943
27735,0.27145728684697673
27736,0.29253413241326204
27737,0.2841756214672467
